size,num_rooms,distance_city,age,price
176.35,4,3.34,39,114527.16
91.69,1,4.87,15,124210.71
158.93,3,8.76,9,76585.07
46.23,7,19.63,28,109901.6
135.62,1,22.55,7,66369.64
170.59,4,25.3,30,198579.3
194.28,7,17.62,2,64715.96
193.15,3,14.65,26,149190.04
53.08,1,21.66,4,26553.15
30.26,2,15.77,10,13923.84
109.61,5,6.03,1,178921.38
109.69,4,23.79,30,94882.02
139.54,2,26.13,30,56439.11
66.0,2,28.29,5,65983.26
74.83,3,26.67,20,12293.61
107.55,3,13.93,14,83362.02
58.03,1,20.09,21,60458.43
46.97,3,16.26,17,11686.05
35.92,6,11.98,21,44322.13
160.2,4,16.72,20,93190.63
80.61,7,23.73,30,65822.26
86.31,6,19.15,35,16592.95
161.22,2,11.69,20,55409.61
110.72,4,17.71,38,32887.37
171.0,6,18.1,21,125210.52
39.28,3,10.0,3,111512.7
101.35,6,21.42,19,149397.05
197.82,6,14.12,27,153076.42
41.6,7,17.52,31,53682.88
186.32,7,7.52,23,213645.3
135.13,3,23.63,13,66444.63
195.3,1,21.66,13,52310.44
104.5,2,28.63,13,36748.14
77.73,2,15.34,23,27699.48
53.4,6,6.7,37,10000.0
90.02,7,28.84,38,10000.0
179.24,6,14.48,3,90022.03
56.13,7,24.03,1,96213.01
123.52,6,4.58,32,160256.11
115.78,4,20.37,24,126804.98
97.17,3,3.49,20,77281.74
177.4,7,22.89,2,110918.45
148.88,4,3.85,28,145921.7
142.85,1,1.05,11,54916.45
189.81,5,21.14,36,76428.74
112.24,6,27.09,12,176254.58
195.91,6,18.08,16,85809.73
135.26,7,15.97,34,130048.29
191.47,3,4.33,5,92777.78
40.87,6,7.3,36,68540.76
64.96,2,10.5,38,10000.0
145.57,4,13.88,10,159934.31
152.77,7,4.77,32,159570.92
111.96,1,7.0,3,14801.41
80.92,6,18.12,24,91883.65
111.16,6,26.97,25,159663.58
177.47,1,28.71,17,216549.01
131.38,4,25.43,40,13058.55
96.82,6,29.4,24,24752.16
110.68,7,25.5,37,64353.15
45.32,1,22.77,7,39017.22
101.94,6,24.48,31,12970.7
155.01,2,5.46,30,10000.0
185.92,3,21.74,35,133681.93
85.41,4,22.1,36,11788.27
31.79,5,23.02,30,82399.34
142.4,2,16.16,9,10000.0
172.99,3,28.47,17,20357.06
145.33,1,6.32,15,87660.96
164.07,2,20.03,27,146398.29
70.21,7,17.62,7,143497.36
97.06,3,8.41,23,55791.48
159.55,5,10.23,25,175712.9
198.66,2,29.97,2,36873.94
96.96,4,5.21,37,82871.35
145.4,4,8.51,18,126659.37
108.59,6,28.99,32,72235.59
81.08,5,4.13,8,121002.81
141.19,7,26.04,30,125843.53
110.99,6,29.81,25,48891.06
132.74,3,28.0,19,39201.57
166.31,3,17.84,22,48315.15
104.91,4,21.21,13,81486.94
151.42,1,14.75,39,119676.83
147.88,5,12.14,31,144153.0
149.65,2,29.24,38,10000.0
31.61,6,4.69,10,110439.03
66.06,2,12.34,23,10000.0
110.06,3,13.2,6,75183.49
173.53,3,3.2,20,243032.89
44.21,2,22.51,40,10000.0
136.32,3,2.83,24,123988.85
165.4,7,3.46,17,249798.7
124.86,2,5.5,28,78751.07
91.46,2,21.03,13,36020.26
198.01,4,6.65,31,129707.78
55.73,2,16.86,35,47337.09
165.55,3,28.57,22,172720.63
104.6,5,15.44,15,137879.91
183.93,6,12.89,19,133197.7
56.63,5,20.26,34,10000.0
144.9,3,1.98,27,136297.6
182.47,2,3.98,0,343951.91
191.36,6,20.84,21,87514.2
38.35,5,14.93,16,45731.25
89.61,1,22.67,14,155610.65
48.89,1,10.28,0,152800.78
124.53,6,24.89,19,108385.98
113.61,3,8.36,17,30571.9
167.92,6,16.89,17,91736.24
62.96,4,23.79,12,91877.4
67.27,3,24.7,18,10000.0
156.44,4,29.25,8,11839.6
55.14,7,26.09,28,100146.64
186.38,2,15.56,25,77351.98
67.16,3,7.0,35,14303.51
114.79,3,29.62,2,78542.01
79.26,3,27.34,0,38172.72
110.45,7,13.08,25,172355.74
102.6,5,3.21,14,98144.31
129.87,4,7.85,39,48107.41
157.68,3,17.84,24,112601.14
45.83,7,9.64,39,59005.47
64.85,4,19.72,21,142604.86
119.08,7,9.68,30,110700.97
141.28,3,14.13,10,48554.4
165.96,5,16.52,38,72027.31
132.16,4,2.87,17,264079.83
173.52,3,6.25,19,49871.92
70.29,6,5.58,6,113252.22
116.29,5,14.2,15,144037.32
175.72,5,3.36,22,199404.62
125.67,5,14.6,15,70741.52
174.22,2,4.68,7,118514.61
131.09,6,23.59,37,65814.39
78.73,6,4.29,9,140021.68
84.75,3,9.25,13,10000.0
77.13,2,9.42,5,31857.02
141.81,7,14.61,39,114685.95
189.42,1,23.47,31,70660.46
87.16,2,11.78,32,57852.19
190.63,3,28.05,33,10000.0
143.99,1,17.54,40,40983.89
149.67,5,12.7,0,171517.87
113.31,4,23.15,13,32609.63
123.85,7,21.35,19,120450.72
62.36,7,28.24,10,40840.2
67.31,6,24.58,29,60657.95
177.5,7,12.16,1,93844.49
114.76,7,10.45,13,127576.58
31.89,7,2.6,26,87356.03
37.88,6,5.07,16,135788.5
190.68,6,29.7,31,107544.32
187.94,5,7.71,7,167482.77
191.43,4,11.32,18,188234.36
70.39,3,19.01,27,75799.08
155.43,4,15.5,3,85127.61
123.69,7,28.76,38,79107.89
105.19,3,24.24,13,138172.7
163.71,7,17.04,27,174509.51
196.98,6,15.52,0,108283.49
64.08,5,24.39,15,127457.14
156.08,3,18.94,19,34530.02
135.27,3,1.96,18,141618.66
148.7,1,11.13,32,85010.93
100.62,2,2.88,5,59418.13
48.15,4,16.88,22,102824.84
61.14,7,28.39,37,10000.0
68.15,5,26.45,22,113518.83
193.27,5,5.95,3,200860.54
110.43,4,8.0,35,56005.38
36.01,5,11.79,9,102633.39
99.36,3,20.82,20,101901.74
188.68,5,27.94,17,119282.44
57.52,5,12.45,13,10000.0
110.72,3,29.87,14,113387.59
90.47,7,8.06,37,85730.78
167.85,3,28.36,30,10000.0
143.75,4,14.96,26,137169.62
36.65,3,20.96,32,10000.0
120.64,5,22.38,22,167737.27
84.43,3,16.33,6,55389.45
88.24,5,9.47,14,86140.39
119.49,2,9.36,5,84603.44
164.81,1,11.73,32,51464.08
81.51,2,4.39,15,10000.0
118.91,1,13.42,27,113929.07
92.34,4,29.11,4,127935.04
140.14,1,21.43,18,53463.95
37.04,7,10.04,22,75998.83
35.77,6,17.06,6,73142.87
178.6,5,19.07,1,115879.64
140.64,3,18.6,12,64886.22
89.21,6,25.72,26,150297.15
116.06,1,27.69,9,35533.9
66.98,3,15.13,35,10000.0
81.75,3,23.37,37,15980.6
154.02,2,11.13,31,65039.45
161.37,7,19.64,7,108551.95
163.18,6,25.06,16,189357.14
149.4,6,18.62,31,69869.16
65.99,6,16.91,11,51326.85
195.39,6,16.95,30,104370.57
137.43,7,10.17,12,89212.54
146.86,4,4.18,18,133253.57
106.13,1,15.44,1,28518.56
130.3,1,26.74,39,125490.99
47.45,1,7.66,25,15868.47
79.99,5,4.15,7,147800.8
94.77,3,8.57,16,76889.91
199.21,3,13.74,4,143032.33
48.36,4,12.67,20,67966.09
97.09,7,26.14,31,121306.33
187.74,7,22.62,23,103535.59
82.54,3,11.55,22,12128.49
134.87,4,4.47,36,84988.87
140.84,1,22.99,31,65887.44
181.95,2,12.1,38,100247.02
44.02,7,27.34,10,127510.35
36.27,3,8.61,4,65309.38
61.51,3,9.23,14,10000.0
54.38,7,13.01,24,28024.03
153.83,3,8.45,26,144501.83
49.47,2,28.03,33,10000.0
124.81,3,18.25,19,48180.07
62.19,5,24.43,18,93117.65
131.02,3,22.34,12,85520.95
100.87,6,24.25,11,150627.01
144.9,3,13.66,34,55687.62
58.96,6,4.6,14,114608.91
78.01,3,11.24,15,32952.28
190.59,6,5.42,4,155547.2
120.67,1,26.03,14,62205.32
143.39,3,27.96,35,25953.97
136.83,7,5.1,19,189072.78
122.0,6,2.79,36,129709.63
140.03,5,27.76,28,59744.71
55.72,2,6.96,1,69086.05
142.87,6,18.93,20,187727.84
72.2,4,14.63,18,74424.6
71.45,4,4.64,18,117421.78
103.85,5,10.74,20,69057.83
116.48,1,17.84,34,19743.41
105.88,6,14.28,12,61038.7
146.62,5,9.4,24,150029.02
100.9,3,19.48,20,68531.69
197.99,7,22.1,35,56738.92
168.55,1,27.38,13,91616.92
98.74,4,27.03,26,107764.98
62.54,4,4.58,29,151127.42
162.1,7,4.11,18,236853.12
37.01,2,17.08,21,34573.08
62.2,1,19.97,32,10000.0
46.29,1,4.06,16,10000.0
121.89,1,5.57,17,10000.0
178.12,2,15.52,33,10000.0
155.39,5,19.69,15,124958.41
76.93,6,26.93,23,115772.57
122.51,1,11.42,10,117260.52
128.57,1,1.62,15,30423.14
102.47,5,13.19,7,111261.33
79.25,1,28.57,16,10000.0
198.11,2,24.48,12,139939.92
132.87,2,28.06,38,10000.0
47.81,7,16.96,28,156249.71
193.48,1,28.34,31,10000.0
87.35,4,4.64,2,135000.15
177.3,7,18.79,23,142654.57
186.95,1,12.45,28,127092.82
125.94,5,14.85,14,120851.26
177.43,4,16.4,17,24458.57
66.45,5,3.7,16,222969.9
188.1,6,28.05,5,246141.79
110.08,2,2.56,27,140385.28
107.07,3,22.88,23,54524.45
181.92,2,1.76,2,172211.69
173.74,6,20.28,7,138507.62
137.52,6,28.14,20,56265.94
117.32,3,26.89,18,10000.0
120.04,2,2.83,7,106963.48
68.83,1,26.8,38,50953.77
65.23,2,17.67,27,111312.93
59.69,7,10.51,1,78281.93
144.92,5,20.83,34,144818.46
80.28,7,26.62,12,56494.11
98.31,3,11.47,11,23200.48
122.83,1,14.79,25,96324.78
197.0,7,13.43,16,141447.82
197.79,7,16.17,19,47832.93
140.43,6,1.49,33,253950.44
87.15,2,16.65,14,128111.6
157.11,1,18.9,2,74158.45
62.01,4,23.9,4,152897.39
160.2,5,21.49,0,56774.97
62.8,2,4.19,30,10000.0
74.99,1,2.41,12,21571.91
35.27,5,20.64,40,79374.98
31.21,4,5.83,7,63831.88
195.2,1,20.91,8,160837.17
52.18,4,12.56,37,50752.33
69.29,4,3.74,2,97703.77
47.92,1,14.79,28,35001.63
50.58,7,17.88,13,118555.19
86.86,1,18.51,25,28043.32
91.54,5,3.13,36,198943.26
158.7,3,12.98,18,106349.57
167.46,6,11.39,32,161360.68
92.74,4,24.19,10,97148.09
60.96,1,7.95,38,29307.31
187.84,5,23.72,15,152289.41
199.02,1,12.51,13,92581.48
128.79,2,11.62,18,98452.48
105.45,1,20.26,23,37439.22
87.31,2,4.73,20,105506.69
145.99,5,25.56,20,136301.12
57.75,1,10.16,19,10000.0
185.16,5,21.39,34,10000.0
49.61,7,22.13,34,31192.98
46.77,1,10.2,38,35523.13
152.96,1,5.56,28,117917.83
115.13,3,26.72,39,10000.0
144.38,2,13.87,37,59469.35
109.89,7,26.66,11,10000.0
146.01,4,18.32,12,63558.48
190.47,6,2.55,14,222071.62
73.21,1,19.84,32,10000.0
188.63,4,26.61,4,149667.6
140.54,1,4.29,27,136675.42
106.83,5,7.43,4,190921.47
140.5,4,5.71,38,79417.57
194.02,4,18.03,14,148681.54
35.21,5,2.85,31,25258.86
140.49,6,27.42,12,146704.41
39.73,7,13.69,33,86609.75
55.25,3,3.18,17,56710.91
147.04,3,28.85,28,103176.06
173.21,7,4.54,35,67541.76
142.01,4,5.19,36,118291.65
119.79,2,7.64,34,10000.0
179.99,2,22.53,32,10000.0
101.86,5,8.59,2,10000.0
131.59,3,3.84,28,111098.46
134.27,2,9.09,28,65321.16
173.74,4,9.31,10,174706.37
62.02,2,3.86,17,113565.11
83.46,4,1.98,13,87661.77
169.66,1,3.79,35,10000.0
141.05,2,19.61,12,91517.09
102.3,7,8.02,4,72121.64
122.36,7,20.83,26,10000.0
121.04,5,25.23,30,59886.6
48.95,7,23.21,9,98849.8
32.33,1,21.17,13,55177.72
78.19,3,25.3,10,12127.11
75.47,2,11.76,26,18536.69
72.26,7,18.49,1,35509.53
143.03,5,23.38,6,203647.53
43.01,7,25.41,19,54151.6
176.64,1,8.37,0,56114.61
44.04,6,4.35,13,83221.19
97.63,5,21.2,11,168421.84
58.76,1,10.5,32,17163.94
189.47,1,18.37,19,23488.26
120.21,4,22.17,16,80743.87
115.91,4,28.44,30,49041.4
59.22,1,13.35,25,10000.0
45.37,3,25.99,1,10000.0
182.77,7,27.98,15,50270.14
155.74,5,19.74,36,212299.52
199.47,6,20.03,16,152127.4
165.84,1,23.1,6,57384.82
189.21,3,18.48,35,15005.18
55.25,7,26.54,8,117353.0
96.33,4,4.97,0,138241.36
147.32,7,7.21,34,202412.14
50.96,2,20.98,28,10000.0
192.86,3,3.67,11,207513.88
114.08,2,6.84,26,141720.05
69.53,4,26.02,7,106944.04
82.62,2,1.34,10,12746.49
35.9,5,7.92,19,143168.62
107.41,5,21.56,11,149046.14
88.2,7,20.21,40,139554.14
164.91,2,28.62,36,124854.93
167.14,1,26.04,23,10000.0
146.26,4,15.34,32,149137.45
150.04,2,12.47,27,109253.32
129.45,4,5.32,21,166051.13
136.56,4,28.87,31,130548.04
44.46,3,4.01,26,84267.49
138.23,2,20.01,2,105306.68
93.4,7,20.62,7,106206.71
74.22,5,9.09,21,113868.89
154.39,1,5.95,6,56510.89
153.98,2,7.62,7,153254.02
72.38,7,10.33,28,118164.76
166.91,1,28.29,30,21967.81
129.41,7,4.04,19,131703.95
197.28,3,17.29,18,22439.97
58.81,2,28.55,4,30770.97
168.68,6,17.06,6,85052.57
134.94,7,18.29,18,61869.38
93.3,5,7.72,37,99900.2
151.44,5,17.21,31,40016.6
71.88,1,6.72,26,109339.38
155.87,2,16.77,4,61581.01
164.81,4,2.77,10,198679.29
173.19,3,9.95,18,136860.78
113.01,1,1.45,37,108786.51
190.37,5,4.77,8,200629.22
74.85,6,3.93,5,55834.92
167.89,5,19.91,9,115160.52
198.71,1,24.37,5,113951.92
111.81,5,23.15,38,41962.46
117.63,6,11.27,19,181446.18
80.11,3,26.64,32,10000.0
69.93,6,1.97,31,47837.73
181.59,1,19.69,27,109665.27
98.27,7,27.26,4,10000.0
152.17,6,3.71,4,126480.23
193.72,3,10.77,9,68857.76
153.49,7,6.52,27,114135.22
69.16,4,19.06,39,172128.54
112.56,6,19.91,1,110196.44
46.58,5,17.84,35,76638.18
186.32,5,4.76,19,194098.41
167.1,4,6.29,11,195086.87
80.75,5,8.83,19,103469.7
55.06,7,27.71,2,46812.61
52.85,6,18.57,13,106211.9
181.49,4,24.4,38,66516.13
34.12,4,29.61,36,22468.69
157.17,1,19.02,19,117904.87
33.86,2,10.1,39,10000.0
84.54,5,3.86,24,179765.89
100.45,7,24.22,37,10000.0
74.72,3,13.63,38,10000.0
148.49,5,23.61,33,130349.07
106.03,3,29.89,1,45137.5
192.82,3,27.22,39,53373.82
186.61,6,20.31,17,137930.0
125.88,2,2.41,29,81919.46
139.82,7,10.16,29,134156.34
196.76,1,7.5,10,106245.66
136.7,3,26.32,14,49743.71
137.11,1,17.56,34,10000.0
163.18,3,28.65,14,63714.3
38.33,1,26.79,1,30866.69
79.79,4,8.39,14,74654.48
164.63,3,22.22,21,34905.49
104.92,2,11.48,1,135735.77
132.85,7,9.18,17,133849.61
83.76,4,2.76,39,21177.9
132.41,6,3.29,40,121295.61
49.06,6,26.88,32,21438.44
141.84,1,17.15,5,83321.2
126.24,5,1.65,10,165505.39
177.56,7,3.05,20,220922.07
42.1,4,20.83,19,115407.64
195.01,6,12.23,8,74543.86
160.95,7,3.94,2,233797.06
169.91,6,8.18,23,146524.71
98.34,1,5.7,12,32486.33
73.18,3,9.06,24,92926.52
78.09,7,28.5,20,119205.75
146.14,1,28.3,22,45739.24
61.49,7,2.95,4,130478.05
105.47,2,8.88,30,37259.52
145.72,7,15.3,28,125665.57
128.31,6,21.79,39,41811.72
45.69,7,8.72,33,160679.87
127.79,3,1.58,0,102652.17
142.29,4,10.85,30,10000.0
69.89,7,17.82,26,61597.72
79.16,6,25.45,20,26956.71
111.02,2,14.87,27,48992.49
144.51,4,13.12,10,39889.29
106.97,1,10.33,11,23600.78
55.16,1,17.32,34,10000.0
173.94,5,13.94,18,171740.98
167.14,4,13.33,38,115283.56
43.87,1,18.44,36,10000.0
57.83,7,8.34,14,61295.3
49.25,4,26.08,20,27254.48
187.82,1,16.4,14,77038.72
127.78,1,19.22,34,10000.0
104.13,7,7.16,36,19431.48
196.65,4,2.35,12,186896.66
77.17,4,14.85,19,119579.83
35.79,7,14.06,34,26276.81
190.59,1,4.91,15,181633.39
44.54,3,28.92,10,30489.97
77.97,6,25.09,25,48887.18
107.91,3,4.83,16,62935.96
137.09,4,8.49,36,156307.59
90.68,6,10.77,27,89821.16
110.48,7,28.25,27,126179.17
147.27,2,1.09,36,188774.56
86.77,5,27.06,38,70452.13
57.29,6,14.63,21,23939.84
150.15,7,5.14,16,117399.93
124.57,1,28.46,22,110054.32
198.47,7,28.21,6,234081.18
168.87,1,7.81,37,10000.0
167.86,5,1.9,25,213600.36
178.77,3,16.69,26,21005.64
160.95,7,24.32,11,112800.55
193.29,5,25.1,32,73620.87
103.5,2,14.87,35,10000.0
53.73,4,4.08,40,85536.69
125.92,1,18.01,16,107509.87
86.72,7,25.25,19,78057.26
59.51,5,6.1,1,84796.09
102.61,4,16.37,19,113445.74
116.64,2,2.55,27,131233.62
66.68,7,22.74,33,52398.08
128.52,2,7.05,31,34654.49
197.83,5,25.95,7,159129.66
162.61,5,9.16,22,192488.45
128.13,3,27.32,25,84679.31
50.06,6,6.06,34,20747.89
72.04,1,16.73,22,60308.75
198.89,1,8.63,37,60501.22
43.96,2,1.8,8,43122.7
69.18,7,27.27,39,118624.59
95.41,4,20.72,26,95541.76
73.15,2,17.64,37,31680.98
65.33,4,11.36,34,10000.0
156.79,3,26.71,21,55547.62
152.32,2,9.89,22,131591.63
162.26,1,22.32,0,99889.8
106.25,7,4.96,32,111285.27
199.23,5,6.93,3,178019.97
173.04,3,6.74,17,119476.97
134.96,2,9.06,34,10000.0
149.5,2,21.04,6,10000.0
192.21,6,14.38,28,134682.0
116.73,6,16.27,33,45304.31
176.3,1,24.24,34,85815.87
116.09,4,8.46,32,77093.99
95.2,5,3.42,12,72977.09
175.68,2,18.31,35,60036.05
192.72,4,10.09,33,110038.98
112.63,1,20.31,2,134658.55
33.1,1,8.65,28,126942.85
126.35,2,18.26,32,22425.48
72.39,6,8.21,2,153000.31
104.43,1,9.44,16,48696.28
166.06,3,1.87,23,78957.74
142.49,1,26.59,29,141403.31
116.9,3,12.47,34,59475.0
67.21,1,21.14,29,33967.83
151.69,6,21.1,11,155106.8
106.67,4,28.6,32,163052.52
199.82,1,6.36,4,282447.9
174.49,4,7.18,9,84764.1
171.75,4,24.53,26,211669.46
30.97,6,26.55,12,131406.45
59.21,2,3.23,32,10000.0
186.29,2,28.53,27,44702.2
74.38,1,13.06,8,28064.2
147.72,4,27.87,2,141234.47
185.64,3,25.8,39,29725.05
152.72,7,9.03,19,191663.38
40.9,5,21.63,1,110521.84
87.62,1,26.93,30,10000.0
186.86,6,4.26,38,95240.2
193.56,7,19.19,2,57249.48
193.9,4,12.78,31,150477.51
76.59,7,15.34,19,18726.31
104.29,1,25.57,10,10000.0
93.92,3,14.69,0,65358.24
76.47,2,9.98,35,20448.01
179.04,6,22.64,20,74313.23
158.67,7,22.14,20,179519.03
155.58,2,15.46,20,10000.0
164.87,3,17.29,33,43308.32
193.97,1,28.47,23,87875.64
144.1,7,10.58,36,131551.75
113.62,5,12.06,38,94791.07
180.89,3,8.85,12,199354.64
77.43,2,19.1,37,10000.0
160.18,6,12.73,32,171864.2
149.0,7,2.27,13,196521.26
51.06,4,20.4,26,187823.46
99.82,3,26.46,38,10000.0
105.52,3,5.15,3,61472.84
49.79,2,26.35,37,10000.0
105.7,4,20.12,3,93143.72
120.93,3,7.38,14,68131.83
110.31,6,28.02,24,70256.71
99.89,1,20.81,13,10000.0
50.65,4,23.72,13,142598.38
32.36,6,25.12,18,90396.14
158.82,1,21.6,21,174665.67
185.14,5,8.26,20,166584.08
195.57,3,14.24,4,38193.42
111.98,1,13.57,20,10000.0
146.97,5,22.06,32,111535.44
80.9,7,4.4,8,210399.23
191.62,5,24.07,4,194537.32
156.7,5,15.07,9,220415.52
101.88,7,14.45,39,84602.65
119.06,5,3.97,27,148932.17
37.64,5,17.94,11,68546.9
179.3,4,18.14,34,138270.79
198.12,5,1.85,7,235433.5
98.85,2,2.76,9,53842.33
46.33,1,25.93,22,68423.73
141.89,7,3.03,16,230239.49
140.32,6,2.37,26,171300.19
68.5,3,27.89,25,10000.0
180.45,5,4.06,5,169213.0
43.07,6,12.99,39,70033.04
99.0,7,29.08,22,18755.71
62.79,7,29.62,5,150355.02
91.16,7,11.9,20,196982.82
135.2,2,10.46,11,46847.57
37.82,5,29.83,37,11345.12
134.13,5,24.22,19,135956.9
64.73,6,26.0,20,167961.19
185.51,6,26.77,36,140412.6
158.29,1,19.55,17,49148.62
78.82,2,25.7,30,41015.29
164.31,2,28.69,30,26312.12
149.27,3,25.26,29,82415.44
30.22,5,18.67,34,10000.0
95.25,5,26.0,27,22950.88
109.95,5,24.11,11,35743.16
38.66,7,28.47,30,95532.64
169.64,1,8.62,1,43558.39
34.01,7,14.21,11,91412.1
49.31,2,1.13,38,127103.89
165.16,7,4.43,25,235446.06
187.69,3,27.55,13,10000.0
116.35,1,16.72,7,66958.86
82.27,4,5.64,7,109464.09
57.85,3,7.49,1,52174.32
147.89,5,11.46,13,132331.57
62.05,2,8.33,3,63424.04
166.17,5,15.79,27,165536.69
152.32,1,7.04,35,50476.7
156.85,1,26.44,25,76542.23
157.27,7,9.4,5,154473.83
194.52,7,1.09,10,348376.79
154.95,3,2.96,17,81434.2
132.63,7,7.17,32,125312.61
136.24,7,23.45,22,152984.48
181.86,5,8.69,9,93763.2
37.15,2,20.56,7,45950.44
64.62,1,11.89,2,10000.0
37.71,1,5.31,33,25680.38
174.1,2,14.84,24,100849.1
139.68,5,29.67,3,132255.24
67.71,4,12.29,11,119398.08
194.55,3,20.66,8,117400.3
141.82,6,29.09,28,39611.95
93.38,4,17.01,5,47652.83
35.39,5,17.93,40,82982.65
69.56,6,27.94,4,66224.22
106.12,5,17.79,35,69014.91
144.54,1,4.73,0,99307.98
56.46,7,7.1,33,36302.92
159.01,1,20.18,15,10756.62
160.65,3,1.79,29,116849.91
73.95,1,23.57,10,10000.0
171.96,4,27.94,17,116892.71
114.94,2,12.27,30,90983.37
108.9,4,22.28,24,134813.25
115.59,3,6.95,40,27875.74
62.9,1,25.45,31,26772.26
62.28,7,2.25,18,115605.84
45.87,7,29.8,22,67478.19
137.25,4,11.5,21,195199.27
186.77,2,4.03,23,114772.24
141.54,4,25.35,16,26081.31
119.66,6,6.04,26,177595.33
191.06,4,1.33,15,244606.84
180.32,4,25.75,20,139243.17
184.17,4,18.05,12,115378.17
177.15,3,5.98,27,66097.28
33.95,5,23.51,27,121383.64
131.45,2,19.31,4,10000.0
198.88,4,1.24,5,172635.67
124.79,5,7.15,22,195214.38
174.54,6,8.5,36,119000.16
197.63,5,17.63,38,101197.69
190.53,2,6.58,17,77270.76
165.31,5,11.94,28,213928.02
95.77,2,3.9,3,60889.53
199.29,6,1.86,28,228682.13
39.54,6,18.57,23,30089.71
138.02,3,7.45,1,25316.15
173.12,2,13.91,7,107078.75
195.86,7,10.7,37,129240.9
101.11,7,16.25,20,124072.93
78.85,1,10.68,38,10000.0
46.73,6,22.29,8,94319.3
43.23,7,5.85,39,91724.12
95.91,2,8.83,24,10000.0
76.84,6,8.31,8,212995.5
57.04,2,21.95,2,124971.96
140.38,5,14.85,17,182303.05
32.39,4,16.1,29,88306.48
98.17,1,23.16,13,10000.0
95.65,1,18.4,28,64771.7
116.87,3,25.43,14,131322.22
142.88,3,5.34,13,167906.74
164.0,4,14.18,24,136924.13
108.75,2,29.5,17,45231.97
134.7,1,13.57,1,53409.81
47.72,5,5.75,29,173063.09
187.73,5,12.81,22,171058.94
52.94,2,25.2,27,71911.76
132.99,4,5.0,14,214892.26
115.17,4,6.41,16,91960.38
103.22,1,2.75,14,74976.96
124.29,5,27.5,8,135618.16
140.81,1,21.47,33,10000.0
111.78,6,11.6,26,101234.35
35.35,6,3.24,33,23318.39
96.36,7,2.05,32,128484.88
42.83,5,23.71,23,86369.14
131.54,4,12.37,33,91355.76
130.79,3,9.96,38,80136.45
39.3,4,26.67,35,26881.83
175.22,2,19.98,35,18339.63
140.64,2,24.33,0,10000.0
139.94,2,24.82,5,29894.23
116.1,4,20.91,33,10404.1
39.6,7,28.79,6,39150.93
169.56,4,17.52,4,147363.1
157.41,1,19.19,27,10000.0
176.97,7,15.35,9,184995.49
185.19,1,19.54,14,124227.67
59.94,4,29.82,36,32328.6
73.73,3,25.13,26,46266.74
53.83,4,20.54,37,10000.0
40.35,3,29.22,11,89250.8
74.78,1,29.88,1,10000.0
116.42,6,17.62,14,75729.32
192.17,5,21.91,14,10000.0
131.92,5,15.31,13,138880.99
74.26,1,20.52,35,10000.0
57.82,7,28.97,30,103502.35
68.83,7,26.0,16,65375.89
190.04,6,7.7,36,128211.54
52.76,4,14.28,11,226481.6
139.37,3,7.59,31,115933.8
82.54,6,14.24,17,100892.57
186.22,4,21.1,29,137853.6
199.51,4,28.35,5,118331.02
138.17,7,12.41,11,118322.88
177.53,6,24.36,8,103676.25
161.5,1,17.32,0,10000.0
142.05,1,1.63,24,166208.9
105.19,3,9.46,7,10000.0
72.1,4,19.45,5,88381.83
51.88,2,13.29,20,100531.31
161.72,7,23.23,11,104646.91
130.66,1,10.93,15,25688.86
91.48,7,25.04,30,72187.52
68.86,6,29.65,36,35963.58
55.06,7,7.47,8,117679.35
75.09,1,21.78,19,127307.42
100.45,6,7.28,38,94651.35
70.69,3,18.7,12,17105.77
157.42,6,27.58,34,126281.8
135.29,6,14.7,40,94146.93
118.92,1,19.48,32,10000.0
61.02,3,19.48,4,27457.95
73.52,7,15.38,22,74960.54
129.22,7,14.47,39,111018.14
175.47,4,1.73,15,215923.39
139.7,1,19.52,37,10000.0
105.44,2,28.02,29,74808.02
178.5,2,4.77,13,234858.65
114.33,5,2.52,30,264571.65
36.82,5,19.02,32,62467.9
132.73,5,15.46,27,79422.11
57.72,6,6.53,24,11930.93
96.1,7,4.16,21,184717.56
91.53,3,4.12,27,29117.02
196.91,3,14.12,29,79868.66
126.68,5,5.8,32,92884.45
101.3,3,4.04,24,91559.55
128.14,2,14.97,11,121585.69
155.97,4,28.77,14,66667.96
86.35,2,6.6,8,116899.84
189.93,2,3.07,27,163789.41
138.99,7,15.36,36,122102.73
101.91,1,25.92,15,10000.0
137.18,2,4.26,1,144502.29
114.78,4,9.92,24,129293.13
125.72,7,24.83,27,111154.2
39.59,1,11.18,25,10000.0
190.19,2,15.87,26,138940.25
62.86,5,21.31,13,26652.37
66.68,4,25.21,15,65047.47
124.57,6,17.69,33,49694.18
58.52,7,27.84,20,47500.58
161.7,2,12.46,21,21594.02
133.87,3,6.64,3,108944.0
74.23,7,6.99,20,86902.62
176.07,1,13.89,18,115978.92
176.39,3,8.28,24,129342.22
167.57,7,4.34,28,175886.16
194.74,5,29.16,30,116374.94
140.78,2,19.36,27,56902.14
127.7,6,25.03,31,66470.49
105.95,6,3.16,14,176604.65
138.15,5,10.61,26,110439.03
39.99,6,4.18,22,59779.3
50.16,1,28.19,4,93481.59
120.31,4,4.79,1,151770.65
77.23,6,11.83,17,127251.15
185.01,5,12.84,16,115503.76
31.62,1,21.88,2,41832.57
75.95,3,29.85,31,34802.72
141.19,3,14.15,28,90796.92
108.44,4,25.48,34,88755.51
156.83,2,22.03,24,24346.55
